transaction_id,item,quantity,price,total,payment_method,location,transaction_date,month_name
TXN_7732920,Sandwich,5,4.0,20.0,Cash,Unknown,2023-02-11,February
TXN_7312448,Tea,1,1.5,1.5,Unknown,Unknown,2023-01-16,January
TXN_1252575,Tea,1,1.5,1.5,Digital Wallet,Takeaway,2023-10-16,October
TXN_6817889,Tea,1,1.5,1.5,Unknown,Unknown,2023-10-04,October
TXN_4267136,Tea,1,1.5,1.5,Credit Card,In-Store,2023-08-02,August
TXN_6050844,Tea,2,1.5,3.0,Unknown,Unknown,2023-03-12,March
TXN_1561430,Tea,2,1.5,3.0,Unknown,Takeaway,2023-10-13,October
TXN_3705669,Tea,2,1.5,3.0,Unknown,Unknown,2023-11-23,November
TXN_3670103,Tea,2,1.5,3.0,Unknown,In-Store,2023-04-30,April
TXN_6640488,Tea,3,1.5,4.5,Credit Card,Takeaway,2023-04-01,April
TXN_8058105,Tea,3,1.5,4.5,Cash,Unknown,2023-03-07,March
TXN_2972659,Tea,3,1.5,4.5,Unknown,Unknown,2023-12-16,December
TXN_5311814,Tea,4,1.5,6.0,Digital Wallet,Unknown,2023-07-06,July
TXN_4948026,Tea,4,1.5,6.0,Digital Wallet,In-Store,2023-07-02,July
TXN_7543369,Tea,5,1.5,7.5,Digital Wallet,Takeaway,2023-11-18,November
TXN_3977835,Tea,5,1.5,7.5,Unknown,In-Store,2023-05-06,May
TXN_1004563,Tea,5,1.5,7.5,Credit Card,In-Store,2023-10-28,October
TXN_4296023,Tea,5,1.5,7.5,Digital Wallet,In-Store,2023-10-08,October
TXN_5665341,Tea,5,1.5,7.5,Cash,Unknown,2023-02-27,February
TXN_4791105,Sandwich,3,4.0,12.0,Unknown,Takeaway,2023-05-18,May
TXN_6365371,Sandwich,2,4.0,8.0,Credit Card,Unknown,2023-06-16,June
TXN_8628615,Coffee,1,2.0,2.0,Credit Card,Takeaway,2023-08-03,August
TXN_2147453,Cookie,4,1.0,4.0,Credit Card,Unknown,2023-04-27,April
TXN_8321092,Cake,2,3.0,6.0,Credit Card,Unknown,2023-09-28,September
TXN_7406393,Tea,5,1.5,7.5,Credit Card,Takeaway,2023-06-18,June
TXN_8918253,Sandwich,3,4.0,12.0,Digital Wallet,Unknown,2023-09-07,September
TXN_7249235,Sandwich,3,4.0,12.0,Cash,Unknown,2023-05-27,May
TXN_4844386,Cake,5,3.0,15.0,Credit Card,In-Store,2023-10-28,October
TXN_6717827,Salad,3,5.0,15.0,Digital Wallet,Unknown,2023-11-15,November
TXN_7502558,Cake,5,3.0,15.0,Unknown,In-Store,2023-02-23,February
TXN_1646009,Salad,4,5.0,20.0,Credit Card,Unknown,2023-10-11,October
TXN_2024121,Cake,5,3.0,15.0,Digital Wallet,In-Store,2023-11-06,November
TXN_1149624,Cake,3,3.0,9.0,Unknown,Unknown,2023-09-14,September
TXN_9878237,Cake,1,3.0,3.0,Credit Card,Unknown,2023-10-06,October
TXN_7052672,Cake,1,3.0,3.0,Unknown,In-Store,2023-06-29,June
TXN_5445994,Cake,1,3.0,3.0,Credit Card,In-Store,2023-06-11,June
TXN_9117434,Cake,1,3.0,3.0,Unknown,In-Store,2023-07-18,July
TXN_3113428,Cake,2,3.0,6.0,Cash,In-Store,2023-10-30,October
TXN_2212234,Cake,2,3.0,6.0,Cash,In-Store,2023-12-22,December
TXN_6146889,Cake,2,3.0,6.0,Unknown,Takeaway,2023-09-01,September
TXN_7796731,Cake,2,3.0,6.0,Unknown,In-Store,2023-06-09,June
TXN_3475342,Cake,3,3.0,9.0,Unknown,In-Store,2023-04-24,April
TXN_7896721,Cake,3,3.0,9.0,Credit Card,Takeaway,2023-04-22,April
TXN_7832527,Cake,3,3.0,9.0,Cash,In-Store,2023-01-26,January
TXN_2761204,Cake,3,3.0,9.0,Cash,Unknown,2023-07-14,July
TXN_9127105,Cake,3,3.0,9.0,Cash,Unknown,2023-03-04,March
TXN_6108428,Cake,3,3.0,9.0,Digital Wallet,Unknown,2023-05-08,May
TXN_4525646,Cake,3,3.0,9.0,Credit Card,Unknown,2023-07-07,July
TXN_4789193,Cake,3,3.0,9.0,Unknown,Unknown,2023-02-21,February
TXN_4271744,Cake,3,3.0,9.0,Digital Wallet,Takeaway,2023-06-19,June
TXN_9718216,Cake,4,3.0,12.0,Unknown,Unknown,2023-07-07,July
TXN_2062269,Cake,4,3.0,12.0,Digital Wallet,Takeaway,2023-09-08,September
TXN_9858627,Cake,4,3.0,12.0,Unknown,Unknown,2023-01-22,January
TXN_9520855,Cake,4,3.0,12.0,Unknown,Unknown,2023-01-11,January
TXN_9399452,Cake,4,3.0,12.0,Credit Card,In-Store,2023-12-03,December
TXN_8793244,Cake,4,3.0,12.0,Credit Card,Takeaway,2023-05-08,May
TXN_8496788,Cake,4,3.0,12.0,Cash,Unknown,2023-06-14,June
TXN_5333966,Cake,4,3.0,12.0,Unknown,In-Store,2023-06-11,June
TXN_6301600,Cake,4,3.0,12.0,Digital Wallet,In-Store,2023-02-28,February
TXN_3906862,Cake,5,3.0,15.0,Cash,Unknown,2023-08-14,August
TXN_3970335,Cake,5,3.0,15.0,Digital Wallet,Takeaway,2023-09-01,September
TXN_2639283,Cake,5,3.0,15.0,Digital Wallet,Takeaway,2023-08-13,August
TXN_6236737,Cake,5,3.0,15.0,Cash,In-Store,2023-03-19,March
TXN_8813311,Cake,5,3.0,15.0,Unknown,In-Store,2023-10-07,October
TXN_9298053,Cake,5,3.0,15.0,Cash,In-Store,2023-06-29,June
TXN_6977098,Cake,5,3.0,15.0,Credit Card,In-Store,2023-06-09,June
TXN_5074212,Cake,5,3.0,15.0,Unknown,Unknown,2023-05-14,May
TXN_3116803,Coffee,1,2.0,2.0,Credit Card,In-Store,2023-09-10,September
TXN_5265095,Coffee,1,2.0,2.0,Unknown,Unknown,2023-06-23,June
TXN_2507188,Coffee,1,2.0,2.0,Credit Card,Unknown,2023-02-04,February
TXN_4532651,Coffee,2,2.0,4.0,Unknown,In-Store,2023-09-13,September
TXN_6333241,Coffee,2,2.0,4.0,Digital Wallet,Unknown,2023-09-15,September
TXN_1047450,Coffee,2,2.0,4.0,Cash,In-Store,2023-11-19,November
TXN_5618976,Coffee,2,2.0,4.0,Cash,Takeaway,2023-12-05,December
TXN_1732216,Coffee,3,2.0,6.0,Digital Wallet,Takeaway,2023-08-30,August
TXN_8541473,Coffee,3,2.0,6.0,Unknown,Unknown,2023-08-02,August
TXN_4981027,Coffee,3,2.0,6.0,Unknown,Unknown,2023-08-02,August
TXN_1221777,Coffee,3,2.0,6.0,Unknown,In-Store,2023-01-29,January
TXN_3956062,Coffee,3,2.0,6.0,Unknown,Takeaway,2023-06-04,June
TXN_6405210,Coffee,4,2.0,8.0,Cash,Unknown,2023-08-11,August
TXN_3736798,Coffee,4,2.0,8.0,Digital Wallet,In-Store,2023-07-01,July
TXN_1145888,Coffee,4,2.0,8.0,Unknown,Unknown,2023-01-26,January
TXN_5488764,Coffee,4,2.0,8.0,Digital Wallet,Takeaway,2023-06-30,June
TXN_1488458,Coffee,4,2.0,8.0,Unknown,Unknown,2023-08-21,August
TXN_6786340,Coffee,5,2.0,10.0,Digital Wallet,Takeaway,2023-04-18,April
TXN_8326905,Coffee,5,2.0,10.0,Unknown,Takeaway,2023-03-10,March
TXN_9432588,Coffee,5,2.0,10.0,Unknown,Unknown,2023-07-26,July
TXN_7851403,Coffee,5,2.0,10.0,Credit Card,Takeaway,2023-03-06,March
TXN_9438576,Cookie,1,1.0,1.0,Credit Card,In-Store,2023-05-05,May
TXN_6815801,Cookie,1,1.0,1.0,Digital Wallet,Takeaway,2023-03-15,March
TXN_3469469,Cookie,1,1.0,1.0,Digital Wallet,In-Store,2023-10-25,October
TXN_5326795,Cookie,2,1.0,2.0,Unknown,Unknown,2023-04-05,April
TXN_5499915,Cookie,2,1.0,2.0,Digital Wallet,Takeaway,2023-02-01,February
TXN_9672367,Cookie,2,1.0,2.0,Unknown,In-Store,2023-12-21,December
TXN_8587529,Cookie,2,1.0,2.0,Credit Card,Takeaway,2023-07-09,July
TXN_7490314,Cookie,2,1.0,2.0,Unknown,In-Store,2023-05-14,May
TXN_1950343,Cookie,2,1.0,2.0,Unknown,Unknown,2023-07-25,July
TXN_2437112,Cookie,3,1.0,3.0,Unknown,Unknown,2023-04-06,April
TXN_1368769,Cookie,3,1.0,3.0,Credit Card,Takeaway,2023-06-02,June
TXN_7971660,Cookie,3,1.0,3.0,Cash,Takeaway,2023-10-02,October
TXN_3120023,Cookie,3,1.0,3.0,Cash,In-Store,2023-09-30,September
TXN_8199561,Cookie,4,1.0,4.0,Unknown,Unknown,2023-07-31,July
TXN_3130548,Cookie,4,1.0,4.0,Unknown,Takeaway,2023-08-21,August
TXN_3713527,Cookie,4,1.0,4.0,Unknown,Takeaway,2023-03-08,March
TXN_9579691,Cookie,5,1.0,5.0,Credit Card,In-Store,2023-01-16,January
TXN_1103883,Cookie,5,1.0,5.0,Credit Card,Unknown,2023-08-09,August
TXN_8277583,Cookie,5,1.0,5.0,Digital Wallet,Takeaway,2023-08-15,August
TXN_1865302,Cookie,5,1.0,5.0,Credit Card,In-Store,2023-08-16,August
TXN_8842592,Cookie,5,1.0,5.0,Unknown,Unknown,2023-07-10,July
TXN_4007506,Salad,1,5.0,5.0,Unknown,Unknown,2023-01-19,January
TXN_2019127,Salad,1,5.0,5.0,Cash,Unknown,2023-08-03,August
TXN_8292441,Salad,1,5.0,5.0,Cash,Takeaway,2023-09-15,September
TXN_9626053,Salad,1,5.0,5.0,Cash,Takeaway,2023-08-11,August
TXN_6774688,Salad,1,5.0,5.0,Credit Card,Unknown,2023-01-18,January
TXN_7208983,Salad,1,5.0,5.0,Digital Wallet,In-Store,2023-09-28,September
TXN_2260070,Salad,1,5.0,5.0,Cash,Unknown,2023-10-06,October
TXN_7055306,Salad,1,5.0,5.0,Unknown,Takeaway,2023-03-09,March
TXN_8830264,Salad,1,5.0,5.0,Cash,Unknown,2023-11-23,November
TXN_5889912,Salad,1,5.0,5.0,Cash,In-Store,2023-09-26,September
TXN_7315198,Salad,2,5.0,10.0,Unknown,Unknown,2023-09-23,September
TXN_4422898,Salad,2,5.0,10.0,Credit Card,In-Store,2023-04-20,April
TXN_1713983,Salad,2,5.0,10.0,Cash,In-Store,2023-05-11,May
TXN_8155446,Salad,3,5.0,15.0,Digital Wallet,Takeaway,2023-12-20,December
TXN_8676769,Salad,3,5.0,15.0,Digital Wallet,In-Store,2023-06-16,June
TXN_7269513,Salad,3,5.0,15.0,Cash,Unknown,2023-05-12,May
TXN_5823330,Salad,3,5.0,15.0,Digital Wallet,In-Store,2023-10-19,October
TXN_9336674,Salad,4,5.0,20.0,Unknown,Unknown,2023-01-18,January
TXN_6328925,Salad,4,5.0,20.0,Credit Card,Unknown,2023-09-05,September
TXN_9336980,Salad,4,5.0,20.0,Cash,In-Store,2023-06-06,June
TXN_7898391,Salad,4,5.0,20.0,Credit Card,Unknown,2023-02-26,February
TXN_4969431,Salad,4,5.0,20.0,Credit Card,Takeaway,2023-04-11,April
TXN_1022523,Salad,4,5.0,20.0,Cash,In-Store,2023-11-25,November
TXN_8356338,Salad,5,5.0,25.0,Credit Card,In-Store,2023-08-06,August
TXN_9837568,Salad,5,5.0,25.0,Cash,In-Store,2023-04-17,April
TXN_9455679,Salad,5,5.0,25.0,Unknown,Takeaway,2023-05-18,May
TXN_3212317,Salad,5,5.0,25.0,Unknown,Takeaway,2023-05-25,May
TXN_4127927,Salad,5,5.0,25.0,Unknown,Takeaway,2023-08-04,August
TXN_1950777,Salad,5,5.0,25.0,Cash,Takeaway,2023-08-26,August
TXN_6900182,Sandwich,3,4.0,12.0,Cash,In-Store,2023-09-10,September
TXN_7137256,Sandwich,2,4.0,8.0,Cash,Unknown,2023-06-22,June
TXN_4382802,Sandwich,1,4.0,4.0,Digital Wallet,Takeaway,2023-07-17,July
TXN_1128577,Sandwich,1,4.0,4.0,Digital Wallet,In-Store,2023-11-23,November
TXN_6700141,Sandwich,1,4.0,4.0,Cash,Takeaway,2023-04-12,April
TXN_8672939,Sandwich,1,4.0,4.0,Unknown,Unknown,2023-11-02,November
TXN_7388851,Sandwich,1,4.0,4.0,Digital Wallet,Unknown,2023-09-30,September
TXN_9882625,Sandwich,1,4.0,4.0,Cash,In-Store,2023-03-26,March
TXN_7595115,Sandwich,2,4.0,8.0,Unknown,Takeaway,2023-04-17,April
TXN_9867948,Sandwich,2,4.0,8.0,Digital Wallet,Unknown,2023-10-07,October
TXN_9107676,Sandwich,2,4.0,8.0,Cash,Unknown,2023-02-12,February
TXN_2148838,Sandwich,2,4.0,8.0,Credit Card,Unknown,2023-08-05,August
TXN_9067752,Sandwich,2,4.0,8.0,Digital Wallet,Takeaway,2023-04-24,April
TXN_2418609,Sandwich,2,4.0,8.0,Digital Wallet,In-Store,2023-09-06,September
TXN_1035504,Sandwich,2,4.0,8.0,Digital Wallet,Takeaway,2023-03-30,March
TXN_9384397,Sandwich,2,4.0,8.0,Cash,Unknown,2023-10-31,October
TXN_3937509,Sandwich,2,4.0,8.0,Unknown,In-Store,2023-03-20,March
TXN_9019429,Sandwich,2,4.0,8.0,Digital Wallet,Unknown,2023-05-11,May
TXN_3336502,Sandwich,3,4.0,12.0,Credit Card,Unknown,2023-05-04,May
TXN_2611393,Sandwich,3,4.0,12.0,Unknown,Unknown,2023-04-25,April
TXN_7496926,Sandwich,3,4.0,12.0,Unknown,In-Store,2023-04-23,April
TXN_6149247,Sandwich,3,4.0,12.0,Unknown,Takeaway,2023-09-21,September
TXN_6283718,Sandwich,3,4.0,12.0,Digital Wallet,Takeaway,2023-07-20,July
TXN_5954991,Sandwich,3,4.0,12.0,Unknown,Takeaway,2023-08-07,August
TXN_2275799,Sandwich,3,4.0,12.0,Digital Wallet,In-Store,2023-10-04,October
TXN_4735392,Sandwich,3,4.0,12.0,Credit Card,Takeaway,2023-04-04,April
TXN_5793057,Sandwich,3,4.0,12.0,Credit Card,In-Store,2023-02-25,February
TXN_4617771,Sandwich,4,4.0,16.0,Digital Wallet,Takeaway,2023-09-10,September
TXN_7762739,Sandwich,4,4.0,16.0,Unknown,In-Store,2023-11-05,November
TXN_7403963,Sandwich,4,4.0,16.0,Cash,In-Store,2023-07-27,July
TXN_1938413,Sandwich,4,4.0,16.0,Digital Wallet,Unknown,2023-04-01,April
TXN_1256851,Sandwich,4,4.0,16.0,Unknown,In-Store,2023-07-29,July
TXN_4342098,Sandwich,4,4.0,16.0,Cash,In-Store,2023-05-24,May
TXN_4689500,Sandwich,4,4.0,16.0,Unknown,Unknown,2023-12-02,December
TXN_1686323,Sandwich,4,4.0,16.0,Digital Wallet,In-Store,2023-11-30,November
TXN_6662213,Sandwich,4,4.0,16.0,Digital Wallet,Unknown,2023-01-18,January
TXN_7380277,Sandwich,4,4.0,16.0,Digital Wallet,Takeaway,2023-04-24,April
TXN_1923263,Sandwich,4,4.0,16.0,Digital Wallet,In-Store,2023-03-12,March
TXN_9407636,Sandwich,4,4.0,16.0,Cash,Unknown,2023-10-01,October
TXN_5158607,Sandwich,4,4.0,16.0,Credit Card,Unknown,2023-03-24,March
TXN_6874354,Sandwich,4,4.0,16.0,Credit Card,Unknown,2023-03-23,March
TXN_8666003,Sandwich,4,4.0,16.0,Unknown,Takeaway,2023-06-09,June
TXN_8022892,Sandwich,4,4.0,16.0,Digital Wallet,In-Store,2023-08-07,August
TXN_9959813,Sandwich,4,4.0,16.0,Digital Wallet,Unknown,2023-09-05,September
TXN_4075432,Sandwich,5,4.0,20.0,Cash,In-Store,2023-09-12,September
TXN_7009420,Sandwich,5,4.0,20.0,Unknown,Takeaway,2023-07-07,July
TXN_7565052,Sandwich,5,4.0,20.0,Unknown,In-Store,2023-06-18,June
TXN_6133115,Sandwich,5,4.0,20.0,Unknown,In-Store,2023-12-08,December
TXN_5844851,Sandwich,5,4.0,20.0,Unknown,Unknown,2023-02-15,February
TXN_3427950,Sandwich,5,4.0,20.0,Unknown,In-Store,2023-02-23,February
TXN_9603131,Sandwich,5,4.0,20.0,Unknown,Unknown,2023-08-19,August
TXN_2130245,Sandwich,5,4.0,20.0,Credit Card,Unknown,2023-11-13,November
TXN_1170807,Sandwich,5,4.0,20.0,Unknown,In-Store,2023-09-15,September
TXN_6608817,Sandwich,5,4.0,20.0,Credit Card,Takeaway,2023-07-17,July
TXN_3643361,Tea,1,1.5,1.5,Cash,Unknown,2023-01-12,January
TXN_7322317,Tea,1,1.5,1.5,Unknown,Unknown,2023-03-16,March
TXN_3981000,Tea,1,1.5,1.5,Digital Wallet,In-Store,2023-05-24,May
TXN_5441196,Tea,1,1.5,1.5,Cash,Unknown,2023-05-24,May
TXN_9081088,Tea,2,1.5,3.0,Cash,Takeaway,2023-02-27,February
TXN_8282744,Tea,2,1.5,3.0,Unknown,Takeaway,2023-06-16,June
TXN_4692681,Tea,2,1.5,3.0,Unknown,Unknown,2023-06-02,June
TXN_7478306,Tea,2,1.5,3.0,Digital Wallet,In-Store,2023-06-14,June
TXN_7688650,Tea,2,1.5,3.0,Unknown,Unknown,2023-10-26,October
TXN_1210183,Tea,3,1.5,4.5,Unknown,In-Store,2023-01-23,January
TXN_3214521,Tea,4,1.5,6.0,Unknown,Unknown,2023-06-30,June
TXN_4174591,Tea,4,1.5,6.0,Digital Wallet,Unknown,2023-08-30,August
TXN_2730798,Tea,4,1.5,6.0,Credit Card,Unknown,2023-12-01,December
TXN_2323650,Tea,4,1.5,6.0,Digital Wallet,Unknown,2023-10-09,October
TXN_8811902,Tea,5,1.5,7.5,Credit Card,Unknown,2023-08-07,August
TXN_6011884,Tea,5,1.5,7.5,Unknown,Unknown,2023-12-25,December
TXN_1379209,Tea,5,1.5,7.5,Unknown,In-Store,2023-02-06,February
TXN_3950331,Tea,5,1.5,7.5,Digital Wallet,Unknown,2023-03-02,March
TXN_8104431,Tea,5,1.5,7.5,Unknown,In-Store,2023-03-07,March
TXN_5939363,Tea,5,1.5,7.5,Credit Card,In-Store,2023-02-14,February
TXN_6142529,Tea,5,1.5,7.5,Credit Card,In-Store,2023-07-21,July
TXN_9665245,Cookie,1,1.0,1.0,Unknown,Takeaway,2023-10-17,October
TXN_4688280,Tea,1,1.5,1.5,Unknown,Unknown,2023-02-16,February
TXN_4570881,Coffee,1,2.0,2.0,Unknown,Unknown,2023-09-14,September
TXN_3360401,Tea,2,1.5,3.0,Unknown,Takeaway,2023-02-05,February
TXN_2981117,Cake,1,3.0,3.0,Unknown,In-Store,2023-10-02,October
TXN_5531712,Tea,2,1.5,3.0,Cash,Unknown,2023-01-09,January
TXN_9487821,Salad,1,5.0,5.0,Digital Wallet,Takeaway,2023-05-24,May
TXN_7878231,Salad,1,5.0,5.0,Cash,Unknown,2023-05-15,May
TXN_1316036,Cake,2,3.0,6.0,Cash,Takeaway,2023-10-27,October
TXN_3495950,Tea,4,1.5,6.0,Credit Card,In-Store,2023-02-19,February
TXN_6269119,Cake,2,3.0,6.0,Digital Wallet,Takeaway,2023-07-19,July
TXN_5637677,Cake,2,3.0,6.0,Digital Wallet,Takeaway,2023-08-24,August
TXN_1718733,Coffee,3,2.0,6.0,Cash,Unknown,2023-05-31,May
TXN_4186681,Tea,4,1.5,6.0,Digital Wallet,Unknown,2023-05-24,May
TXN_6948649,Tea,5,1.5,7.5,Cash,In-Store,2023-11-27,November
TXN_1466002,Cake,3,3.0,9.0,Unknown,Unknown,2023-11-23,November
TXN_6388107,Cake,3,3.0,9.0,Digital Wallet,In-Store,2023-12-04,December
TXN_7119228,Cake,4,3.0,12.0,Digital Wallet,Unknown,2023-10-09,October
TXN_2176821,Salad,3,5.0,15.0,Digital Wallet,Unknown,2023-05-05,May
TXN_9099694,Salad,3,5.0,15.0,Unknown,Takeaway,2023-11-18,November
TXN_6899248,Cake,5,3.0,15.0,Unknown,Unknown,2023-12-13,December
TXN_1931832,Sandwich,4,4.0,16.0,Credit Card,Unknown,2023-05-07,May
TXN_8744240,Sandwich,4,4.0,16.0,Cash,Unknown,2023-06-19,June
TXN_6007721,Sandwich,4,4.0,16.0,Cash,In-Store,2023-08-21,August
TXN_5420062,Salad,4,5.0,20.0,Cash,In-Store,2023-06-06,June
TXN_7172693,Salad,5,5.0,25.0,Credit Card,In-Store,2023-03-23,March
TXN_9517146,Salad,5,5.0,25.0,Cash,Takeaway,2023-10-30,October
TXN_2576799,Cake,1,3.0,3.0,Cash,Unknown,2023-03-12,March
TXN_2168513,Cake,1,3.0,3.0,Digital Wallet,In-Store,2023-02-09,February
TXN_4203560,Cake,1,3.0,3.0,Unknown,Unknown,2023-08-20,August
TXN_3358787,Cake,1,3.0,3.0,Digital Wallet,Unknown,2023-06-10,June
TXN_9486849,Cake,1,3.0,3.0,Cash,Takeaway,2023-03-17,March
TXN_3834078,Cake,1,3.0,3.0,Unknown,In-Store,2023-01-29,January
TXN_3311860,Cake,1,3.0,3.0,Digital Wallet,In-Store,2023-11-21,November
TXN_9043894,Cake,1,3.0,3.0,Digital Wallet,Unknown,2023-07-28,July
TXN_2264883,Cake,2,3.0,6.0,Credit Card,Takeaway,2023-12-24,December
TXN_5132482,Cake,2,3.0,6.0,Digital Wallet,In-Store,2023-12-21,December
TXN_3770267,Cake,2,3.0,6.0,Unknown,Unknown,2023-10-21,October
TXN_1435192,Cake,2,3.0,6.0,Unknown,Unknown,2023-06-18,June
TXN_6966241,Cake,2,3.0,6.0,Digital Wallet,In-Store,2023-04-13,April
TXN_5179020,Cake,2,3.0,6.0,Unknown,Takeaway,2023-06-18,June
TXN_4552615,Cake,2,3.0,6.0,Cash,Takeaway,2023-04-09,April
TXN_6271633,Cake,2,3.0,6.0,Digital Wallet,In-Store,2023-03-07,March
TXN_6117421,Cake,2,3.0,6.0,Cash,Unknown,2023-05-04,May
TXN_4331281,Cake,3,3.0,9.0,Digital Wallet,Takeaway,2023-02-03,February
TXN_4001763,Cake,3,3.0,9.0,Unknown,Takeaway,2023-05-11,May
TXN_9134335,Cake,3,3.0,9.0,Digital Wallet,Takeaway,2023-01-30,January
TXN_5228270,Cake,3,3.0,9.0,Unknown,Takeaway,2023-04-12,April
TXN_1227800,Cake,3,3.0,9.0,Cash,Takeaway,2023-02-19,February
TXN_3794410,Cake,4,3.0,12.0,Credit Card,Unknown,2023-12-06,December
TXN_4728936,Cake,4,3.0,12.0,Digital Wallet,Takeaway,2023-02-27,February
TXN_3033987,Cake,4,3.0,12.0,Cash,Unknown,2023-03-13,March
TXN_6745856,Cake,4,3.0,12.0,Cash,In-Store,2023-06-16,June
TXN_6624397,Cake,4,3.0,12.0,Cash,Takeaway,2023-04-30,April
TXN_6610162,Cake,4,3.0,12.0,Digital Wallet,Unknown,2023-03-18,March
TXN_1248436,Cake,4,3.0,12.0,Credit Card,Takeaway,2023-08-14,August
TXN_1365285,Cake,5,3.0,15.0,Credit Card,Unknown,2023-06-11,June
TXN_4998786,Cake,5,3.0,15.0,Credit Card,Takeaway,2023-10-25,October
TXN_4423879,Cake,5,3.0,15.0,Unknown,Unknown,2023-02-12,February
TXN_9262803,Cake,5,3.0,15.0,Digital Wallet,Unknown,2023-10-04,October
TXN_7493097,Cake,5,3.0,15.0,Credit Card,Unknown,2023-11-04,November
TXN_6540415,Cake,5,3.0,15.0,Unknown,Unknown,2023-05-27,May
TXN_1840584,Cake,5,3.0,15.0,Digital Wallet,Unknown,2023-05-28,May
TXN_8534360,Cake,5,3.0,15.0,Unknown,Unknown,2023-02-15,February
TXN_8553273,Cake,5,3.0,15.0,Cash,In-Store,2023-01-15,January
TXN_9675940,Cake,5,3.0,15.0,Credit Card,In-Store,2023-06-02,June
TXN_8096618,Coffee,4,2.0,8.0,Digital Wallet,In-Store,2023-02-20,February
TXN_3999554,Coffee,1,2.0,2.0,Credit Card,Takeaway,2023-09-13,September
TXN_5604797,Coffee,1,2.0,2.0,Cash,In-Store,2023-10-13,October
TXN_1074435,Coffee,1,2.0,2.0,Unknown,In-Store,2023-11-25,November
TXN_9146123,Coffee,2,2.0,4.0,Digital Wallet,Unknown,2023-12-12,December
TXN_2894945,Coffee,2,2.0,4.0,Unknown,Unknown,2023-02-28,February
TXN_9897583,Coffee,2,2.0,4.0,Digital Wallet,Takeaway,2023-01-20,January
TXN_9001088,Coffee,2,2.0,4.0,Credit Card,Unknown,2023-08-19,August
TXN_4442954,Coffee,2,2.0,4.0,Cash,Unknown,2023-12-15,December
TXN_9571019,Coffee,2,2.0,4.0,Cash,In-Store,2023-06-22,June
TXN_5409951,Coffee,3,2.0,6.0,Unknown,Unknown,2023-06-23,June
TXN_8187087,Coffee,3,2.0,6.0,Digital Wallet,Takeaway,2023-01-31,January
TXN_2260351,Coffee,3,2.0,6.0,Cash,Unknown,2023-10-26,October
TXN_1706201,Coffee,3,2.0,6.0,Credit Card,In-Store,2023-08-23,August
TXN_5213761,Coffee,3,2.0,6.0,Digital Wallet,Takeaway,2023-08-18,August
TXN_3915802,Coffee,3,2.0,6.0,Cash,Takeaway,2023-12-16,December
TXN_4704439,Coffee,3,2.0,6.0,Cash,Unknown,2023-06-14,June
TXN_7461658,Coffee,3,2.0,6.0,Credit Card,Unknown,2023-08-13,August
TXN_2726078,Coffee,3,2.0,6.0,Digital Wallet,Unknown,2023-11-27,November
TXN_3085509,Coffee,4,2.0,8.0,Digital Wallet,In-Store,2023-04-15,April
TXN_6272473,Coffee,4,2.0,8.0,Cash,Takeaway,2023-03-06,March
TXN_2176024,Coffee,5,2.0,10.0,Digital Wallet,In-Store,2023-02-03,February
TXN_2849719,Coffee,5,2.0,10.0,Digital Wallet,Takeaway,2023-06-23,June
TXN_9219961,Coffee,5,2.0,10.0,Credit Card,Unknown,2023-04-04,April
TXN_8103630,Cookie,1,1.0,1.0,Digital Wallet,Takeaway,2023-03-08,March
TXN_5944318,Cookie,1,1.0,1.0,Cash,Unknown,2023-01-23,January
TXN_1882390,Cookie,1,1.0,1.0,Unknown,Takeaway,2023-05-22,May
TXN_6908287,Cookie,1,1.0,1.0,Cash,In-Store,2023-08-04,August
TXN_4155134,Cookie,1,1.0,1.0,Unknown,Takeaway,2023-05-07,May
TXN_1516182,Cookie,1,1.0,1.0,Unknown,Unknown,2023-06-18,June
TXN_6034920,Cookie,1,1.0,1.0,Credit Card,In-Store,2023-09-09,September
TXN_7107807,Cookie,1,1.0,1.0,Digital Wallet,Unknown,2023-11-01,November
TXN_6110769,Cookie,2,1.0,2.0,Unknown,Unknown,2023-03-02,March
TXN_3173923,Cookie,2,1.0,2.0,Digital Wallet,Unknown,2023-06-29,June
TXN_7021504,Cookie,2,1.0,2.0,Unknown,In-Store,2023-05-31,May
TXN_2941227,Cookie,3,1.0,3.0,Cash,In-Store,2023-08-29,August
TXN_8235381,Cookie,3,1.0,3.0,Digital Wallet,In-Store,2023-03-01,March
TXN_5578828,Cookie,4,1.0,4.0,Cash,In-Store,2023-05-12,May
TXN_7620397,Cookie,4,1.0,4.0,Unknown,Unknown,2023-12-24,December
TXN_5518591,Cookie,4,1.0,4.0,Digital Wallet,Unknown,2023-09-21,September
TXN_7418152,Cookie,4,1.0,4.0,Cash,Takeaway,2023-09-21,September
TXN_8639973,Cookie,5,1.0,5.0,Unknown,Unknown,2023-07-06,July
TXN_1522122,Cookie,5,1.0,5.0,Credit Card,In-Store,2023-02-14,February
TXN_7201724,Salad,1,5.0,5.0,Cash,Takeaway,2023-03-20,March
TXN_7640914,Salad,1,5.0,5.0,Credit Card,Unknown,2023-02-12,February
TXN_3817784,Salad,1,5.0,5.0,Unknown,Unknown,2023-11-25,November
TXN_1622411,Salad,2,5.0,10.0,Unknown,Takeaway,2023-07-23,July
TXN_7195393,Salad,2,5.0,10.0,Credit Card,In-Store,2023-01-24,January
